midx;midy;midz;chalcocite;bornite;recovery
-123.1927323;122.2335996;2295.378;0.001894449;0.043358704;89.3747465
-128.0883439;122.0337897;2286.6606;0.011425471;0.005505953;88.9537029
-132.9839555;121.8339798;2277.9432;0.012052172;0.005574611;87.73800068
-137.8795671;121.6341699;2269.2258;0.007658351;0.005062607;89.53000743
-142.7751787;121.43436;2260.5084;0.007557468;0.0047574;88.81580223
-147.6707903;121.2345501;2251.791;0.06873365;0.005149186;85.54510905
-152.5664019;121.0347402;2243.0736;0.24417755;0.005516115;76.91386102
-157.4620136;120.8349303;2234.3562;0.22799478;0.317564094;82.12815479
-162.3576252;120.6351204;2225.6388;0.007582564;0.00624634;85.93922892
-167.2532368;120.4353105;2216.9214;0.004398629;0.076180628;90.63283696
-172.1488484;120.2355006;2208.204;0.003652867;0.063687571;90.80213881
-177.04446;120.0356907;2199.4866;0.02354359;0.735297104;92.75270331
48.60980512;123.7596353;2542.220491;0.003591054;0.00218175;89.79944553
44.47169193;123.902267;2533.117981;0.000509189;0.069999623;92.31770998
40.33357875;124.0448988;2524.015472;0.000531597;0.059389262;92.32030677
36.19546557;124.1875305;2514.912963;0.000514569;0.001000578;89.85209437
32.05735238;124.3301622;2505.810454;0.00306598;0.221434211;90.88833457
27.9192392;124.472794;2496.707944;0.003486195;0.004134736;89.90741338
23.78112601;124.6154257;2487.605435;0.003348028;0.022623097;89.9961528
19.64301283;124.7580574;2478.502926;0.003355504;0.004175813;89.94328224
15.50489965;124.9006892;2469.400416;0.003559809;0.002208869;89.89429152
11.36678646;125.0433209;2460.297907;0.007143567;0.049244466;90.00801714
7.228673281;125.1859527;2451.195398;0.003417879;0.250617465;90.47442715
3.090560098;125.3285844;2442.092888;0.003916478;0.296321393;90.67254644
-1.047553085;125.4712161;2432.990379;0.004503899;0.457540455;91.19252805
-5.185666269;125.6138479;2423.88787;0.185647359;0.245031449;87.4369404
-9.323779452;125.7564796;2414.785361;0.014569826;0.004805459;89.73397897
-13.46189264;125.8991113;2405.682851;0.229705075;0.337675581;87.68805546
-17.60000582;126.0417431;2396.580342;0.014712831;0.154111507;90.21938215
-21.738119;126.1843748;2387.477833;0.004069564;0.272646903;90.93426149
-25.87623219;126.3270065;2378.375323;0.006946012;0.274224295;91.42154593
-30.01434537;126.4696383;2369.272814;0.018883886;0.046925056;89.27485796
-34.15245855;126.61227;2360.170305;0.003374101;0.001917123;89.83857517
-38.29057174;126.7549018;2351.067796;0.003821362;0.002340821;89.72435725
-42.42868492;126.8975335;2341.965286;0.003103676;0.002093149;89.39075908
-46.5667981;127.0401652;2332.862777;0.007004523;0.002067639;87.89411042
-50.70491129;127.182797;2323.760268;0.002168627;0.005740127;89.61208833
-54.84302447;127.3254287;2314.657758;0.002039868;0.264263204;91.5549424
-58.98113765;127.4680604;2305.555249;0.001991847;0.009765054;89.8937674
-63.11925084;127.6106922;2296.45274;0.001933815;0.004869046;89.84911058
-67.25736402;127.7533239;2287.35023;0.002212425;0.005414821;89.59625288
-71.3954772;127.8959556;2278.247721;0.002621369;0.005363561;89.36759166
-75.53359039;128.0385874;2269.145212;0.012641928;0.005051329;86.60624659
-79.67170357;128.1812191;2260.042703;0.011766172;0.005042042;87.97474262
91.33568309;130.3663612;2540.795227;0.003394366;0.096212118;90.25433862
87.42782337;130.3383078;2531.590454;0.003482432;0.01251006;89.94079409
83.51996364;130.3102545;2522.385681;0.003558602;0.033780634;90.04045227
79.61210392;130.2822011;2513.180908;0.003354646;0.002089944;89.82581358
75.70424419;130.2541477;2503.976135;0.003625204;0.106900222;90.42731156
71.79638447;130.2260943;2494.771362;0.003733626;0.050252517;90.10138745
67.88852474;130.1980409;2485.566589;0.007075732;0.204754481;90.59852346
63.98066502;130.1699875;2476.361816;0.012434537;0.324322461;91.08177914
60.07280529;130.1419341;2467.157043;0.003905114;0.066529542;90.2148774
56.16494557;130.1138807;2457.95227;0.024149653;0.159512458;90.06490301
52.25708584;130.0858273;2448.747497;0.003796445;0.376078529;91.09421443
48.34922612;130.0577739;2439.542724;0.003544565;0.207579867;90.71491506
44.44136639;130.0297205;2430.337951;0.014078809;0.374517765;90.90801228
40.53350667;130.0016671;2421.133178;0.070055926;0.147988576;88.48992691
36.62564694;129.9736137;2411.928405;0.259394866;0.430337503;85.78962711
32.71778721;129.9455603;2402.723633;0.037477657;0.563269752;91.07973852
28.80992749;129.917507;2393.51886;0.572025325;0.752151391;82.63681489
24.90206776;129.8894536;2384.314087;0.290348371;0.278158138;82.99491127
20.99420804;129.8614002;2375.109314;0.206237922;0.008390641;72.09753248
128.07471;121.8086979;2544.892579;0.000460394;0.061657338;90.59718188
123.5471898;121.6789813;2535.977158;0.003030003;0.400090222;90.80443438
119.0196695;121.5492647;2527.061737;0.003433457;0.390943621;90.61932156
114.4921493;121.4195482;2518.146315;0.003347326;0.183777837;90.59342625
109.964629;121.2898316;2509.230894;0.003300357;0.362999787;91.14597241
105.4371088;121.160115;2500.315473;0.003298911;0.565617402;91.6973908
100.9095885;121.0303984;2491.400052;0.006095549;0.233437604;91.23040153
96.38206827;120.9006819;2482.484631;0.251967483;0.551115637;85.31785446
91.85454802;120.7709653;2473.56921;0.0378854;0.51143507;91.71999128
87.32702777;120.6412487;2464.653789;0.031946595;0.276155058;90.68586715
82.79950752;120.5115321;2455.738368;0.035345289;0.283073085;90.31338271
78.27198727;120.3818156;2446.822946;0.431808849;0.167127004;78.87148307
73.74446702;120.252099;2437.907525;0.131332891;0.003826038;85.42479008
69.21694677;120.1223824;2428.992104;0.098272042;0.004107192;86.30046181
64.68942652;119.9926659;2420.076683;0.369111275;0.239719687;81.77754765
60.16190627;119.8629493;2411.161262;0.255171056;0.088851687;82.35707752
55.63438602;119.7332327;2402.245841;0.691734228;0.0441913;68.87487575
51.10686577;119.6035161;2393.33042;0.538673481;0.004404844;74.86590348
46.57934552;119.4737996;2384.414998;0.093671944;0.007110746;86.21532703
42.05182527;119.344083;2375.499577;0.071642001;0.144414851;86.77736425
37.52430502;119.2143664;2366.584156;0.504930094;0.012531681;66.97476606
32.99678476;119.0846498;2357.668735;0.512057285;0.007058645;67.3152573
28.46926451;118.9549333;2348.753314;0.069311271;0.004206195;82.8728689
23.94174426;118.8252167;2339.837893;0.005728781;0.005038407;89.66864489
19.41422401;118.6955001;2330.922472;0.01862331;0.005086207;88.8244811
14.88670376;118.5657836;2322.007051;0.001941168;0.004793286;89.70435957
10.35918351;118.436067;2313.091629;0.001935757;0.004805369;89.74201314
5.831663261;118.3063504;2304.176208;0.001973935;0.005062237;89.91054861
1.304143011;118.1766338;2295.260787;0.00176031;0.004459731;89.81280918
-3.22337724;118.0469173;2286.345366;0.001949937;0.004886041;89.82495332
-7.75089749;117.9172007;2277.429945;0.001759859;0.004449714;89.89488797
177.2240019;128.5887881;2553.637495;0.000977096;0.058287091;90.99649001
173.7165992;128.7928001;2544.274989;0.003748264;0.024759834;90.01123459
170.2091965;128.996812;2534.912484;0.00328366;0.000580767;89.21667496
166.7017939;129.2008239;2525.549979;0.000923947;0.040389977;90.78955468
163.1943912;129.4048359;2516.187473;0.000494825;0.002022287;89.9339238
159.6869885;129.6088478;2506.824968;0.000496021;0.036035715;90.48213756
156.1795859;129.8128598;2497.462463;0.000507359;0.038578796;90.40811534
152.6721832;130.0168717;2488.099958;0.000497045;0.096336927;91.65837005
149.1647805;130.2208837;2478.737452;0.003738027;0.46538358;92.01393847
145.6573778;130.4248956;2469.374947;0.003186787;0.261925354;92.19548797
142.1499752;130.6289076;2460.012442;0.003419775;0.00228524;89.55838118
138.6425725;130.8329195;2450.649936;0.007583102;0.002210529;87.17706914
135.1351698;131.0369315;2441.287431;0.007539633;0.00223562;86.8334663
131.6277672;131.2409434;2431.924926;0.479599622;0.224523471;72.39093258
128.1203645;131.4449554;2422.56242;0.375927604;0.337340192;77.56944424
124.6129618;131.6489673;2413.199915;0.39845108;0.284325225;83.28997557
121.1055591;131.8529793;2403.83741;0.401885449;0.248252037;83.01211979
117.5981565;132.0569912;2394.474904;0.626851719;0.302628818;81.48927532
114.0907538;132.2610032;2385.112399;0.355626103;0.416675407;84.30902421
110.5833511;132.4650151;2375.749894;0.728470493;0.251265823;76.68650014
107.0759485;132.669027;2366.387389;0.697274884;0.248684277;78.12712929
103.5685458;132.873039;2357.024883;0.157698551;0.319677417;86.88268863
100.0611431;133.0770509;2347.662378;0.219987017;0.675382206;88.40639018
96.55374044;133.2810629;2338.299873;0.004169904;1.128765563;91.9095204
93.04633777;133.4850748;2328.937367;0.390907121;0.296909365;85.79802969
89.53893509;133.6890868;2319.574862;0.114569947;0.389005062;89.0012602
86.03153242;133.8930987;2310.212357;0.140034746;1.128505203;90.44287519
82.52412975;134.0971107;2300.849851;0.444382156;0.761799223;87.16389778
79.01672708;134.3011226;2291.487346;0.489327481;0.662317729;85.97012121
-63.68182929;174.6623269;2570.636814;0.047615703;0.329885003;90.20435651
-67.19263991;174.7327045;2561.273628;0.254823348;0.279948614;85.91221118
-70.70345054;174.8030821;2551.910441;0.231000465;0.001978272;84.73729971
-74.21426116;174.8734597;2542.547255;0.451424491;0.002051973;79.36751378
-77.72507179;174.9438373;2533.184069;0.006675233;0.017714141;89.9136818
-81.23588241;175.014215;2523.820883;0.003500915;0.00202188;89.94974302
-84.74669303;175.0845926;2514.457697;0.003821074;0.002079338;89.9122195
-88.25750366;175.1549702;2505.09451;0.003636524;0.002203211;89.94645816
-91.76831428;175.2253478;2495.731324;0.003393791;0.002009791;89.9217592
-95.2791249;175.2957254;2486.368138;0.003445289;0.002016331;89.94995745
-98.78993553;175.366103;2477.004952;0.00345513;0.001985675;89.92580923
-102.3007462;175.4364807;2467.641766;0.003539695;0.0020381;89.93845749
-105.8115568;175.5068583;2458.278579;0.000488216;0.000492235;89.96553908
-109.3223674;175.5772359;2448.915393;0.00050163;0.000503633;89.95262454
-112.833178;175.6476135;2439.552207;0.000487353;0.000485779;89.91998824
-116.3439886;175.7179911;2430.189021;0.020562265;0.001978289;89.27140793
-119.8547993;175.7883687;2420.825835;0.025759384;0.001822771;89.18719583
-123.3656099;175.8587464;2411.462648;0.003292252;0.001756183;89.84461534
-126.8764205;175.929124;2402.099462;0.003585225;0.001970757;89.80805537
-130.3872311;175.9995016;2392.736276;0.003618122;0.001997921;89.80148586
-133.8980418;176.0698792;2383.37309;0.00364045;0.002038926;89.81558352
-25.42875352;164.5907022;2566.7197;0.009108659;0.073379073;90.53832732
-29.91854447;164.5439304;2557.7844;0.028494098;0.053070536;86.30321002
-34.40833542;164.4971586;2548.849099;0.031639564;0.136475344;89.64233133
-38.89812637;164.4503868;2539.913799;0.340232925;0.003949649;80.86859088
-43.38791733;164.403615;2530.978499;0.24803584;0.002093735;80.48747294
-47.87770828;164.3568432;2522.043199;0.028914036;0.001918666;89.19822928
-52.36749923;164.3100714;2513.107899;0.198677735;0.001824199;84.47126482
-56.85729018;164.2632996;2504.172598;0.013148327;0.002083163;89.80787538
-61.34708113;164.2165278;2495.237298;0.00365294;0.002318877;89.94837029
-65.83687209;164.1697559;2486.301998;0.003973458;0.001948006;89.85658521
-70.32666304;164.1229841;2477.366698;0.003431533;0.002056156;89.94381068
-74.81645399;164.0762123;2468.431398;0.003583487;0.002687154;89.95499442
-79.30624494;164.0294405;2459.496097;0.003106657;0.010865235;89.95093383
14.50162347;161.1284648;2564.732523;0.00299645;0.001980982;88.76050537
10.74494472;161.1635357;2555.465045;0.000920827;0.000541323;89.59163958
6.988265971;161.1986066;2546.197568;0.092445899;0.004236343;81.68804845
3.231587224;161.2336775;2536.930091;0.008051544;0.142131476;90.56196194
-0.525091524;161.2687484;2527.662614;0.003755835;0.172910397;90.58260189
-4.281770271;161.3038194;2518.395136;0.003344296;0.001989114;89.91886321
-8.038449019;161.3388903;2509.127659;0.003385883;0.007499464;89.9395126
-11.79512777;161.3739612;2499.860182;0.003358731;0.002410595;89.94107175
-15.55180651;161.4090321;2490.592705;0.003741225;0.00253785;89.89307175
-19.30848526;161.444103;2481.325227;0.003522891;0.001999725;89.84846182
-23.06516401;161.4791739;2472.05775;0.003507319;0.004111653;89.93969485
-26.82184276;161.5142448;2462.790273;0.003240401;0.001972437;89.90070818
-30.5785215;161.5493158;2453.522796;0.003489155;0.002279186;89.90934401
-34.33520025;161.5843867;2444.255318;0.003477137;0.002068647;89.92383785
-38.091879;161.6194576;2434.987841;0.012310872;0.001873158;89.51677935
-41.84855775;161.6545285;2425.720364;0.012937003;0.001992297;89.26548152
-45.60523649;161.6895994;2416.452887;0.01675364;0.002088196;89.2359296
-49.36191524;161.7246703;2407.185409;0.014590945;0.002102691;89.09382349
-53.11859399;161.7597413;2397.917932;0.018338019;0.001865312;89.09419695
-56.87527274;161.7948122;2388.650455;0.029124606;0.002179115;88.89970283
-60.63195148;161.8298831;2379.382977;0.077305714;0.004090193;86.15194926
-64.38863023;161.864954;2370.1155;0.080666396;0.019209664;86.08097019
-68.14530898;161.9000249;2360.848023;0.003445471;0.004318575;89.87064792
49.99331909;173.3316277;2552.540466;0.023445673;0.007943323;87.24654859
45.73253349;173.2546386;2543.493932;0.003454436;0.00397266;89.59880442
41.47174789;173.1776496;2534.447398;0.003125024;0.001966042;89.77153748
37.21096228;173.1006605;2525.400864;0.000533265;0.058738994;91.63998337
32.95017668;173.0236714;2516.35433;0.003685506;0.18375101;91.20267097
28.68939108;172.9466823;2507.307796;0.00348414;0.068977226;90.29104413
24.42860547;172.8696932;2498.261261;0.003341981;0.003762314;89.83303508
20.16781987;172.7927041;2489.214727;0.003516551;0.167245371;90.73814333
15.90703427;172.7157151;2480.168193;0.003664799;0.008512024;89.9009475
11.64624866;172.638726;2471.121659;0.003450893;0.002573044;89.92984308
100.2380118;169.6241151;2568.875045;0.000506989;0.000499568;89.92408216
96.14714734;169.6197822;2559.750089;0.000513813;0.001001071;89.86844056
92.05628287;169.6154493;2550.625134;0.000489956;0.0006107;89.93155131
87.9654184;169.6111164;2541.500179;0.000453927;0.005799355;90.04328619
83.87455392;169.6067835;2532.375224;0.000454723;0.000935293;89.86129868
79.78368945;169.6024506;2523.250268;0.00049404;0.001075826;89.82840554
75.69282498;169.5981177;2514.125313;0.00050287;0.000521262;89.85431128
71.6019605;169.5937848;2505.000358;0.000511407;0.000512586;89.88013913
67.51109603;169.5894519;2495.875402;0.003432026;0.002484352;89.48110608
63.42023156;169.585119;2486.750447;0.003507387;0.004008769;89.54857159
59.32936709;169.5807861;2477.625492;0.003584871;0.003989911;89.54910105
55.23850261;169.5764532;2468.500536;0.032025669;0.004029292;86.52582309
51.14763814;169.5721203;2459.375581;0.056607572;0.318732331;89.8527054
47.05677367;169.5677874;2450.250626;0.021004146;0.047552775;89.40412189
42.96590919;169.5634545;2441.125671;0.006372696;0.13531209;90.45653255
38.87504472;169.5591216;2432.000715;0.019521582;0.16374963;90.15138039
34.78418025;169.5547887;2422.87576;0.014343754;0.41735437;90.85008692
30.69331578;169.5504558;2413.750805;0.024076823;0.495667225;91.16802896
26.6024513;169.5461229;2404.625849;0.160780899;0.270617551;86.75168355
22.51158683;169.54179;2395.500894;0.019769974;0.003729859;89.02993764
18.42072236;169.5374571;2386.375939;0.186800178;0.002180518;80.87183581
14.32985788;169.5331242;2377.250984;0.004167321;0.002129975;89.70326923
10.23899341;169.5287913;2368.126028;0.006355681;0.002551905;89.46926527
6.148128939;169.5244584;2359.001073;0.00333102;0.116751686;90.50291662
2.057264466;169.5201255;2349.876118;0.00353129;0.016443492;89.92237058
-2.033600007;169.5157926;2340.751162;0.001918235;0.010190197;89.97457978
-6.124464479;169.5114597;2331.626207;0.001957471;0.643490476;91.53615148
131.8208328;160.7891489;2559.125136;0.000488122;0.091974272;91.49917918
128.0556132;160.639254;2549.862272;0.00052789;0.076123485;91.80379551
124.2903936;160.4893591;2540.599407;0.000535362;0.00736365;90.11105938
120.525174;160.3394642;2531.336543;0.000510129;0.013490185;90.23928976
116.7599543;160.1895694;2522.073679;0.000460728;0.05898467;90.84264718
112.9947347;160.0396745;2512.810815;0.000462553;0.021864089;90.27764203
109.2295151;159.8897796;2503.547951;0.000508522;0.00216559;89.92548456
105.4642955;159.7398847;2494.285087;0.000441664;0.008666666;90.15541721
101.6990759;159.5899899;2485.022222;0.000447418;0.00095789;89.781903
97.93385625;159.440095;2475.759358;0.003373023;0.324314992;92.37039778
94.16863663;159.2902001;2466.496494;0.014024228;0.002550765;87.49502115
90.40341701;159.1403052;2457.23363;0.237285025;0.002120146;72.02710469
86.63819739;158.9904104;2447.970766;0.228167545;0.001975533;77.84447216
82.87297777;158.8405155;2438.707902;0.683606736;0.311329587;76.6736463
79.10775815;158.6906206;2429.445037;0.777618607;0.356931788;76.48531413
75.34253853;158.5407257;2420.182173;0.767077918;0.658620303;80.45654238
71.57731891;158.3908309;2410.919309;0.619862604;0.839486722;83.41201303
67.81209929;158.240936;2401.656445;0.785671107;0.51295272;78.02228064
64.04687968;158.0910411;2392.393581;0.562431495;0.341361643;78.52071088
60.28166006;157.9411462;2383.130716;0.468473139;0.052884981;73.05070492
56.51644044;157.7912514;2373.867852;0.196308554;0.265645069;86.53350438
52.75122082;157.6413565;2364.604988;0.012802391;0.035662637;89.55754295
48.9860012;157.4914616;2355.342124;0.006467221;0.0038463;89.48010441
45.22078158;157.3415667;2346.07926;0.014190304;0.13353432;90.2937208
41.45556196;157.1916719;2336.816396;0.002117532;0.536570722;91.12262786
37.69034234;157.041777;2327.553531;0.002119693;0.075941683;90.11871651
33.92512272;156.8918821;2318.290667;0.001801379;0.004791801;89.96674043
30.1599031;156.7419872;2309.027803;0.00209765;0.006049695;89.97251426
26.39468348;156.5920924;2299.764939;0.002020917;0.005377635;89.96952244
22.62946387;156.4421975;2290.502075;0.001924688;0.004963649;89.97346415
-72.71892185;202.7430097;2569.13931;0.347362776;0.528603123;84.72478869
-77.35441746;202.7619874;2560.278621;0.762524708;0.266047223;78.89494771
-81.98991307;202.780965;2551.417931;0.031691199;0.282403841;90.28941647
-86.62540868;202.7999427;2542.557242;0.024971446;0.14805401;89.98526334
-91.26090429;202.8189204;2533.696552;0.028438134;0.022441053;89.4954384
-95.89639991;202.8378981;2524.835862;0.003376142;0.005847835;89.95842526
-100.5318955;202.8568758;2515.975173;0.003437389;0.002024737;89.91069526
-105.1673911;202.8758535;2507.114483;0.000485275;0.000951311;89.95730428
-109.8028867;202.8948312;2498.253794;0.000462238;0.000913146;89.96022045
-114.4383824;202.9138089;2489.393104;0.00362796;0.019391825;89.98492669
-119.073878;202.9327865;2480.532414;0.003639183;0.156169399;90.5257063
-123.7093736;202.9517642;2471.671725;0.007025313;0.054340368;90.02834818
-128.3448692;202.9707419;2462.811035;0.003766761;0.002075091;89.89197638
-132.9803648;202.9897196;2453.950346;0.000543917;0.014409848;90.13246086
-137.6158604;203.0086973;2445.089656;0.430095829;0.002198682;77.84797726
-142.251356;203.027675;2436.228966;0.716952831;0.002033747;74.60020378
-146.8868516;203.0466527;2427.368277;0.19384534;0.002048689;84.24650912
-151.5223472;203.0656304;2418.507587;0.891244777;0.001978537;70.56800377
-156.1578429;203.0846081;2409.646898;0.08701932;0.001989898;85.12052021
-160.7933385;203.1035857;2400.786208;0.093669083;0.001788094;83.97886063
-165.4288341;203.1225634;2391.925518;0.434301276;0.001851022;74.61097105
-170.0643297;203.1415411;2383.064829;0.754500539;0.003814895;72.33557025
-174.6998253;203.1605188;2374.204139;0.277047939;0.002023775;81.35746413
-179.3353209;203.1794965;2365.343449;0.437294035;0.007763612;71.83232441
-183.9708165;203.1984742;2356.48276;0.559592951;0.00201143;73.0048025
-188.6063121;203.2174519;2347.62207;0.424714147;0.002118298;69.79158124
-193.2418078;203.2364296;2338.761381;0.004309621;0.430877088;90.95278448
-197.8773034;203.2554072;2329.900691;0.001953381;0.009316238;89.97440039
-202.512799;203.2743849;2321.040001;0.002099352;0.020368493;89.98773613
-207.1482946;203.2933626;2312.179312;0.001888234;0.046178673;90.19282754
-28.00212663;209.0655556;2560.06155;0.000486126;0.079226295;90.98387554
-31.45208906;209.1708752;2550.676101;0.00050894;0.137629607;91.23077864
-34.90205149;209.2761948;2541.290651;0.000454827;0.021398222;90.30719055
-38.35201392;209.3815144;2531.905201;0.006559827;0.035263115;89.91073328
-41.80197635;209.486834;2522.519751;0.00278672;0.010305948;89.81534301
-45.25193878;209.5921536;2513.134302;0.003532959;0.002019069;89.91021006
-48.70190121;209.6974733;2503.748852;0.003456981;0.001976096;89.92696167
-52.15186364;209.8027929;2494.363402;0.0034189;0.001992419;89.94619505
-55.60182607;209.9081125;2484.977952;0.003656123;0.008400577;89.93695572
-59.0517885;210.0134321;2475.592503;0.003682772;0.002275094;89.94603287
-62.50175093;210.1187517;2466.207053;0.003707967;0.002069789;89.9243441
-65.95171336;210.2240713;2456.821603;0.003576313;0.002063926;89.94267655
-69.40167579;210.3293909;2447.436153;0.003427438;0.002443043;89.8939109
-72.85163822;210.4347105;2438.050704;0.003368573;0.002115137;89.89618967
-76.30160064;210.5400302;2428.665254;0.003262322;0.001871996;89.92512861
-79.75156307;210.6453498;2419.279804;0.00326703;0.001856695;89.91469114
-83.2015255;210.7506694;2409.894354;0.003483357;0.001909893;89.90076742
-86.65148793;210.855989;2400.508904;0.003670826;0.001951016;89.9131273
14.36306765;210.6599418;2557.317027;0.000467199;0.032746365;90.64999319
9.930226612;210.7825505;2548.354054;0.0005111;0.047667186;90.71165108
5.497385578;210.9051591;2539.391081;0.000510534;0.002102202;89.95559535
1.064544543;211.0277677;2530.428107;0.000475108;0.000500452;89.91019209
-3.368296491;211.1503763;2521.465134;0.003418607;0.002048675;89.85849431
-7.801137526;211.2729849;2512.502161;0.003399171;0.001945426;89.82303726
-12.23397856;211.3955935;2503.539188;0.003336447;0.001888616;89.83762987
-16.66681959;211.5182021;2494.576215;0.003661217;0.001971026;89.85046258
-21.09966063;211.6408107;2485.613242;0.003465789;0.002185317;89.82484356
-25.53250166;211.7634193;2476.650269;0.003351033;0.001939199;89.90604005
-29.9653427;211.8860279;2467.687295;0.003455459;0.001994064;89.90398325
-34.39818373;212.0086365;2458.724322;0.003315071;0.001844336;89.88485525
-38.83102477;212.1312451;2449.761349;0.003393443;0.001926243;89.94977825
-43.2638658;212.2538537;2440.798376;0.003523037;0.001902344;89.92014433
-47.69670684;212.3764624;2431.835403;0.006557683;0.001902315;89.83395658
-52.12954787;212.499071;2422.87243;0.007063839;0.002089705;89.84430006
-56.56238891;212.6216796;2413.909457;0.041806915;0.001988039;88.88169295
-60.99522994;212.7442882;2404.946484;0.006702296;0.001929439;89.78776349
-65.42807097;212.8668968;2395.98351;0.02357545;0.001774942;88.89024428
-13.64837051;-444.0697857;2555.946064;0.000510989;0.077364533;91.40552954
-9.407640505;-443.8637554;2546.892128;0.000454688;0.068269482;90.9610708
-5.166910503;-443.6577252;2537.838191;0.000485238;0.092525264;91.17531731
-0.926180501;-443.4516949;2528.784255;0.000505723;0.06888637;91.11280725
3.314549502;-443.2456646;2519.730319;0.000482419;0.132014189;91.55698854
7.555279504;-443.0396343;2510.676383;0.000489277;0.000649071;89.93499451
11.79600951;-442.833604;2501.622447;0.000501245;0.001702645;89.97190093
16.03673951;-442.6275737;2492.56851;0.000474695;0.000511399;89.96408462
20.27746951;-442.4215435;2483.514574;0.00051448;0.000517109;89.88571699
24.51819951;-442.2155132;2474.460638;0.000977986;0.000532214;89.7497944
28.75892952;-442.0094829;2465.406702;0.006514719;0.134833252;90.06033093
32.99965952;-441.8034526;2456.352766;0.000567155;0.09151391;90.41826128
37.24038952;-441.5974223;2447.29883;0.007426564;0.255799405;90.74244071
41.48111952;-441.3913921;2438.244893;0.043340859;0.602695587;90.89272488
45.72184952;-441.1853618;2429.190957;0.805865376;0.651706504;81.29598513
49.96257953;-440.9793315;2420.137021;0.846809866;1.024675547;82.76937502
54.20330953;-440.7733012;2411.083085;0.77021855;0.665251668;81.85679612
58.44403953;-440.5672709;2402.029149;0.76069582;0.935074009;82.65349205
62.68476953;-440.3612406;2392.975212;0.873868796;1.341309504;83.87091713
66.92549954;-440.1552104;2383.921276;0.669740483;0.611985329;82.11680721
74.82360529;-443.3563702;2560.595356;0.003268704;0.002068686;89.90812843
79.19082692;-443.432233;2551.599711;0.003213331;0.001911021;89.92150577
83.55804855;-443.5080958;2542.604066;0.00326811;0.002007026;89.94592103
87.92527019;-443.5839585;2533.608422;0.003557564;0.113542376;90.34959643
92.29249182;-443.6598213;2524.612777;0.003201861;0.003791829;89.93041241
96.65971346;-443.7356841;2515.617133;0.003603728;0.208965228;90.58109697
101.0269351;-443.8115468;2506.621488;0.003752961;0.049241065;89.96879839
105.3941567;-443.8874096;2497.625844;0.003518719;0.001869916;89.53681213
109.7613784;-443.9632724;2488.630199;0.003936829;0.00237423;89.33168567
114.1286;-444.0391351;2479.634555;0.003505046;0.001988289;89.51419874
118.4958216;-444.1149979;2470.63891;0.007894358;0.107651707;90.17722307
122.8630433;-444.1908607;2461.643266;0.043600743;0.048278673;88.02353825
127.2302649;-444.2667234;2452.647621;0.018036931;0.031432227;89.6295032
131.5974865;-444.3425862;2443.651977;0.04233962;1.280038598;92.07052954
135.9647082;-444.4184489;2434.656332;0.034828636;0.795782698;91.08177132
140.3319298;-444.4943117;2425.660688;0.019073552;1.267734857;92.39911563
144.6991514;-444.5701745;2416.665043;0.04814826;1.606850189;91.69408935
149.0663731;-444.6460372;2407.669399;0.027207445;0.629767735;91.13059324
153.4335947;-444.7219;2398.673754;0.101281729;0.592754761;89.92996578
157.8008163;-444.7977628;2389.67811;0.003958235;0.009817559;89.93402649
-101.4486375;-350.1306077;2555.855946;0.000500822;0.081595002;91.41302621
-97.40085372;-350.0891162;2546.711892;0.000468696;0.124504576;92.08834369
-93.35306992;-350.0476248;2537.567838;0.00051002;0.201265727;93.57451189
-89.30528611;-350.0061334;2528.423784;0.000505869;0.223310745;92.94317996
-85.2575023;-349.9646419;2519.27973;0.002880154;0.264057551;92.56259109
-81.2097185;-349.9231505;2510.135676;0.005412559;0.156407046;91.42789025
-77.16193469;-349.881659;2500.991622;0.10735846;0.09242186;81.18267234
-73.11415088;-349.8401676;2491.847567;0.074041417;0.099845543;84.06958254
-69.06636707;-349.7986762;2482.703513;0.116864033;0.031895118;76.63915264
-65.01858327;-349.7571847;2473.559459;0.104432336;0.014820684;79.84104065
-60.97079946;-349.7156933;2464.415405;0.684672673;0.003749968;74.96059739
-56.92301565;-349.6742019;2455.271351;0.263492602;0.116688677;85.36669564
-52.87523185;-349.6327104;2446.127297;0.003726139;0.002040115;89.79395185
-48.82744804;-349.591219;2436.983243;0.007075016;0.00213416;89.67215877
-44.77966423;-349.5497276;2427.839189;0.007122233;0.0022069;89.47793782
-40.73188043;-349.5082361;2418.695135;0.003451173;0.001895856;89.88599792
-36.68409662;-349.4667447;2409.551081;0.003841319;0.002089623;89.82393365
-32.63631281;-349.4252533;2400.407027;0.004204461;0.002025464;89.64149854
-28.58852901;-349.3837618;2391.262973;0.003919414;0.002185121;89.62017056
-14.17132864;-347.8486247;2551.740753;0.000473318;0.001074821;89.78505788
-10.39438759;-347.8159738;2542.481507;0.000518079;0.047293292;90.86880805
-6.617446539;-347.7833228;2533.22226;0.000477623;0.020519979;90.42090438
-2.84050549;-347.7506719;2523.963013;0.00044459;0.000471663;89.86287693
0.936435559;-347.718021;2514.703766;0.000503993;0.000564675;89.7983869
4.713376609;-347.6853701;2505.44452;0.000497443;0.004940997;89.9982232
8.490317658;-347.6527192;2496.185273;0.003415406;0.007974223;89.87724736
12.26725871;-347.6200683;2486.926026;0.003372253;0.119747132;90.4929642
16.04419976;-347.5874174;2477.666779;0.003489798;0.30931664;90.95965761
